run,old_distance_m,old_budget_thb,our_distance_m,our_budget_thb
633,13129.94,18166.99,6076.12,13065.3
634,9127.65,14308.68,25383.47,17226.67
635,7726.13,16527.23,11972.61,13691.91
636,11224.46,14961.69,12213.62,19335.53
637,13318.6,17365.9,19474.26,16026.32
638,4736.64,18169.26,12194.05,17816.85
639,13818.75,17229.47,17488.57,15206.03
640,7817.79,15563.5,10474.16,17860.17
641,18802.01,18103.49,18111.35,17612.31
642,11114.41,20819.54,13348.74,25160.43
643,6746.88,17119.62,10363.56,19313.04
644,10614.38,15192.96,11165.49,20966.72
645,16160.89,20144.81,7762.74,17522.37
646,8667.75,21553.99,12754.57,17742.42
647,11465.27,18120.54,10791.05,15813.1
648,7963.29,19335.48,9032.26,23145.48
649,16879.6,16875.11,18835.1,16590.24
650,10861.87,16121.23,8470.37,16896.42
651,11009.51,14861.27,8775.08,19121.07
652,9783.77,13938.31,13972.34,13688.83
653,8264.24,18486.48,6348.72,20995.95
654,12363.96,16749.43,9137.34,13950.35
655,9616.37,22539.35,17752.22,19304.52
656,7702.21,14115.55,16382.98,17019.6
657,9058.7,13763.21,7492.02,14005.53
658,16526.19,15426.27,10171.08,17021.07
659,14490.39,17699.41,13956.63,15268.71
660,22163.67,24307.07,11365.55,15245.04
661,7408.98,14666.89,8818.45,12270.52
662,11973.03,22775.64,11927.57,20948.86
663,15405.17,20412.75,18095.29,16224.04
664,15424.03,16753.56,9641.43,18743.94
665,9880.15,20829.3,11530,13312.85
666,6527.22,15060.94,6980.43,13153.58
667,16206.62,21825.94,10992.8,15386.47
668,6803.8,12896.22,14220.03,14746.07
669,15980.2,15259.92,7929.14,14805.45
670,5896.83,19761.31,5398.37,17498.6
671,11774.85,18694,9852.37,14714.45
672,5391.38,16773.43,8683.92,14501.77
673,8340.8,16973.52,11634.93,18886
674,22603.29,17348.03,17325.29,19821.64
675,14999.23,19736.81,11733.26,13425.14
676,12936.4,20097.56,16684.84,19454.77
677,15791.16,22569.02,16945.23,20782.91
678,15552.99,14032.52,10221.51,12098.81
679,15527.75,13717.48,9954.28,11378.79
680,13484.05,18259,20752.36,12941.21
681,16717.9,16541.1,9201.88,24071.48
682,13257.07,17030,18161.23,15391.85
683,8889.8,17631.06,15938.74,21227.3
684,9150.41,14522.38,14789.48,22256.07
685,8905.32,17190.1,8804.04,19241.85
686,21691.8,16144.37,9735.04,11000.56
687,7371.99,13655.33,8842.32,15650.04
688,12245.51,14953.09,10284.81,17372.86
689,8012.45,19571.26,8919.42,16249.01
690,13706.82,16485.66,10984.93,19210.6
691,12074.39,14103.26,10798.23,16125.91
692,10145.38,19389.6,11677.86,15581.46
693,10325.47,21811.5,19933.14,18519.29
694,12432.54,17112,16636.18,19561.76
695,14225.1,20677.41,15961.71,18046.24
696,10732.81,20651.16,14586.67,15927.81
697,15501.12,17353.18,8573.49,19872.65
698,12004.11,17509.24,7823.08,15407.43
699,7971.3,11939.32,14748.71,19042.24
700,16949.13,16259.1,13733.09,20199.47
701,25647.37,15868.14,10490.3,16174.08
702,7278.66,18307.88,10716.91,11974.28
703,9816.49,17758.48,11635.64,21569.7
704,11681.63,23767.37,9547.08,17903.58
705,5132.57,16526.64,13804.68,15404.02
706,9817.33,19263.37,3264.11,23834.7
707,13116.14,15842.62,14323.47,11571.89
708,5184.52,13086.45,13437.69,16984.66
709,9014.04,16993.46,3555.25,12277.29
710,13985.44,15497.42,7053.36,16585.08
711,14422.24,15633.13,15492.62,15715.99
712,8444.34,16441.9,13737.64,15769.89
713,16973.05,16288.28,5891.06,12537.42
714,11555.92,16373.38,6034.62,17615.37
715,13529.79,20106.03,15007.29,14874.75
716,13606.78,18403.72,9527.29,15233.5
717,7218.29,18802.68,16982.44,14928.88
718,12463.55,13980.42,11830.8,14416.81
719,6116.56,17588.5,8899.99,13824.31
720,11301.16,15678.16,15405.13,21138.68
721,12021.32,14772.95,16307,16324.19
722,5941.79,15762.61,16708.89,20209.24
723,20392.46,16460.82,8165.6,19164.47
724,11234.09,20591.97,8766.15,15707.63
725,22056.73,13893.5,9591.97,15927.32
726,11103.55,16628.07,15682.45,16857.87
727,9478.01,16294.12,6981.21,16580.2
728,14406.73,19310.53,5600.04,14477.49
729,15671,15662.56,6788.61,11710.29
730,10542.45,20164.54,25282.98,14810.19
731,22738.33,19327.56,9964.72,18176.03
732,14474.18,19031.62,14216.89,20631.6
733,10170,18398.61,10361.84,14226.71
734,8330.29,24690.47,9357.61,18324.65
735,10844.13,20831.09,18324.16,14262.25
736,12552.3,14073.58,7507.67,15495.14
737,11922.64,19906.97,10996.47,10491.76
738,16054.86,14390.91,9943.21,18448.38
739,7161.19,16054.67,13126.74,14214.54
740,9989.16,16965.41,17027.73,18729.52
741,11997.93,15594.08,11829.54,15665.66
742,10632.6,15037.98,7013.13,15435.9
743,8844.87,19477.94,17203.29,19104.17
744,10289.5,17694.8,15330.3,14688.58
745,10459.92,15686.75,10374.14,15301.18
746,12342.95,15870.88,18483.14,16995.33
747,15510.44,19262.23,16710.45,18132.08
748,14484.12,20510.01,9327.85,18310.09
749,10756.07,17101.45,12300.47,17507.17
750,20662.84,16644.73,11349.7,23114.85
751,22615.67,14368.55,8700.58,19165.61
752,19627.19,15534.15,10593.94,19522.54
753,11152.87,16471.91,8183.48,14075.21
754,14198.3,18788.54,13964.48,11823.79
755,11481.39,16008.22,11765.78,16377.43
756,15840.35,15740.39,11177.15,15984.6
757,13013.41,19562.22,8892.34,17731.5
758,12102.08,12867.79,20764.77,17333.26
759,16509.12,17083.43,8933.39,17872.81
760,10407.91,16493.95,9284.4,12782.17
761,11860.15,13758.34,12898.91,13899.74
762,9969.58,18193.34,17593.08,16374.8
763,8389.69,18473.16,16617.99,14264.76
764,22393,15154.73,8333.62,18656.22
765,8831.01,16981.18,19162.34,12431.29
766,15003.54,22573.35,26237.42,18899.24
767,8510.15,16377.24,7153.89,14455.08
768,10748.32,14847.75,12962.95,15258.91
769,7640.5,17505.08,7437.19,14674.61
770,15078.81,16318.36,12153.15,15921.42
771,10675.99,13265.35,17476.31,15836.6
772,17179.67,17179.26,13783.79,20903.46
773,8932.4,17281,14002.65,11676.58
774,6810.26,16775.33,13381.64,14658.36
775,4719.57,17280.15,8139.64,11287.47
776,13510.28,20030.17,11572.44,14605.78
777,12916.05,14285.2,15640,11898.06
778,10953.98,18411.98,14063.27,17117.65
779,13807.01,17120.52,20210.08,21355.81
780,9246.09,16152.47,15755.53,15172.91
781,11748.79,18465.95,11131.4,16401.86
782,7965.28,18822.24,17323.87,16405.72
783,14496.36,20089.2,15782.38,16025.93
784,13700.65,18070.95,13010.17,16063.34
785,16011.04,20750.91,6597.98,15270.45
786,7886.43,12933.84,9525.91,13130.4
787,8415.94,13806.4,7976.79,22926.95
788,12791.02,15253.13,8513.55,13507.31
789,10525.97,21244.72,14547.52,17184.78
790,13571.54,16109.51,6693.02,12383.85
791,11945.55,14134.49,6704.79,18311.22
792,9385.08,17985.21,11542.78,15062.14
793,11174.19,15996.68,3899.39,13107.65
794,8991.62,19917.37,9843.92,12433.02
795,15220.65,19749.78,21472.35,15989.92
796,7748.48,23708.11,16448.53,14747.37
797,6978.23,16885.7,8641.73,18610
798,15871.38,17835.14,9510.28,17629.71
799,8623.03,16922.44,13845.72,17750.02
800,11391.63,18137.59,8596.23,16868.62
801,14504.55,17784.98,14619.29,16795.12
802,16347.2,20760.47,16287.57,14985.37
803,9824.88,13957.68,11019.89,18726.87
804,13829.32,18013.29,11129.6,19359.33
805,11451.06,18877.93,9914.57,13972.01
806,14534.3,16216.49,21945.93,17004.56
807,25490.72,18397.21,9606.06,13911.81
808,10239.14,21909.88,11314.58,16473
809,10774.13,15597.42,8596.35,14584.53
810,10642.51,17556.37,22201.6,17450.92
811,10707.58,22904.99,6444.65,19016.38
812,7175.36,18109.19,11444.25,17163.07
813,9873.1,16834.74,12832.36,15987.24
814,11154.45,15655.05,7208.2,14418.56
815,18480.71,19228.3,14970.42,16096.96
816,8935.58,19395.97,16920.28,19172.63
817,12329.1,17537.99,15983.19,16445.98
818,6605.32,19655.44,17036.17,20872.77
819,11670.12,16592.22,10278.7,15676.91
820,9376.66,19280.73,11259.41,9589.46
821,16002.21,20335.42,11149.01,20032.7
822,11377.83,17135.77,12402.76,14067.91
823,15220.89,18446.1,9004.66,13689.16
824,9414.4,17137.76,5433.17,15389.26
825,21265.27,20688.59,13458.54,17536.78
826,9497.14,18988.38,6559.72,16961.77
827,7715.95,17726.06,16199.73,20882.25
828,11152.77,16321.9,18012.55,16882.25
829,11173.56,17571.67,31981.8,17629.48
830,14653.49,19596.02,8425.06,9857.71
831,17854.53,18923.37,10615.15,17922.64
832,12703.88,23464.29,8374.27,17195.07
833,11406.46,14973.41,15614.1,16853.06
834,18442.59,21032.28,14077.25,15706.61
835,6769.84,21920.26,13947.55,14373.75
836,6750.61,18460.82,6994.48,17271.32
837,10416.26,16220.47,13782.51,17207.9
838,9186.4,18563.94,7816.21,13865.37
839,14436.01,15617.72,22201.16,12622.96
840,19792.95,13999.31,11328.9,12786.31
841,18091.92,18228.63,19726.35,18140.03
842,20493.85,18146.59,11017.9,17319.42
843,13955.26,17761.3,7701.58,15682.21
844,11615.57,17633.19,13369.49,17522
845,5214.86,19345.98,11258.48,16023
846,12719.88,23252.39,11489.93,15661.91
847,9074.37,17714.79,10962.68,13044.43
848,10134.61,13113.69,12125.95,13645.28
849,9321.15,16108.74,16943.13,17728.5
850,11906.4,18156.96,13762.71,16571.83
851,18009.32,15705.9,19529.59,15106.4
852,15643.26,17076.55,17606.15,20703.33
853,6304.34,16566.66,19125.52,16406.73
854,6923.8,18187.88,20745.82,18702.21
855,16637.31,16178.4,16842.39,20998.53
856,11559.42,20672.18,14021.47,15140.41
857,13260.62,16554.51,11646.66,15346.47
858,10502.34,16391.83,7769.32,14134.98
859,11997.08,18925.42,16286.46,16461.55
860,5264.71,17325.54,10170.13,14270.68
861,14079.13,16484.23,13509.84,15983.12
862,18268.36,20784.25,11824.79,13281.91
863,23948.84,25969.75,16664.98,17234.45
864,14808.25,18677.71,10491.34,26881.48
865,12467.57,21340.12,11571.5,17148.56
866,12851.84,18824.58,10544,15653.41
867,16126.81,15482.29,19633.53,17451.81
868,11673.65,16042.28,15159.1,20038.74
869,21593.91,16674.41,13909.66,20018.48
870,8962.99,15576.32,11076.65,16091.99
871,9691.82,15058.81,10275.94,19751.47
872,9503.67,17019.69,11663.67,14973.13
873,11394.86,17085.68,15710.11,15900.56
874,12614.77,21188.77,9086.53,16499.06
875,10323.94,13218.16,13167.41,17651.39
876,7670.7,14932.35,10323.08,16393.97
877,11897.91,21290.95,6887.83,18354.79
878,13907.68,16421.65,19622.89,18613.78
879,14779.58,20061.85,8319.24,15356.73
880,20227.3,18138.65,14655.27,15197.31
881,8044.65,19352.28,10525.98,15110.48
882,7004.99,17857.93,7134.58,19159.6
883,8248.32,18963.42,7691.47,12962.52
884,10842.81,14947.97,13897.89,15271.86
885,22558.41,19285.82,11033.17,15559.71
886,12184.16,18482.52,22118.86,14950.8
887,21870.36,17413.58,9151.92,14660.72
888,11024.27,15703.15,20597.27,17537.66
889,12455.38,15638.31,8149.24,14426.23
890,13400.56,23724.09,6768.29,12819.56
891,16321.2,21880.75,16034.68,20172.09
892,17021.75,20115.8,11259.17,13358.71
893,12592.82,20958.05,8240.29,16118.56
894,7255.83,19618.22,12797.95,19888.22
895,7370.93,14636.76,10124.38,13511.69
896,6245.87,21255.3,9051.73,13502.96
897,15675.88,18916.94,8286.56,14066.8
898,13929.07,16927.41,11689.72,11759.9
899,10531.25,18779.16,16307.38,21666.24
900,7510.3,16710.6,10281.29,16895.14
901,10062.09,13755.1,17227.38,19363.23
902,9294.6,20669.97,12256.4,15810.47
903,9029.38,15163.85,20298.17,14098.34
904,16095.76,16198.36,10954.27,13173.66
905,10150.46,14451.24,19194,16271.78
906,14336.41,20558.04,7514.68,19587.46
907,7425.93,23084.2,10508.11,17615.15
908,14704.37,17385.88,9778.31,22215.27
909,9969.54,15990.42,8748.7,15395.22
910,15767.66,17472.78,12968.09,15422.13
911,9344.26,21703.59,10586.23,17715.84
912,19063.84,14689.4,16433.86,21143.33
913,13459.38,17178.53,15867.26,16713.43
914,17060.3,14029.9,20200.95,17275.74
915,7959.61,14868.57,20054.93,12273.62
916,16038.42,13320.14,27547.24,20897.42
917,12783.25,21920.7,10323.13,16534.21
918,20323.1,13291.34,18992.27,20146.79
919,10687.6,16803.87,12451.57,17138.2
920,11285.9,14531.38,12644.83,18569.33
921,13890.56,16708.93,10531.68,15524.41
922,10476.52,16801.89,8949.91,18144.64
923,15658.78,21458.83,11002.29,16299.64
924,17281.93,16411.81,14524.08,14286.5
925,15340.83,17954.87,9971.45,22142.31
926,8758.37,14488.26,9061.74,15827.49
927,7922.23,17044.91,11096.39,19797.64
928,10008.41,19713.95,20763.56,13552.84
929,8358.15,16675.71,14149.03,18424.64
930,9464.89,22233.99,14172.12,14223.28
931,9682.88,16264.29,6588.26,12844.19
932,9713.06,13421.04,14394.26,15560.26
933,14711.83,15815.25,6035.73,12665.68
934,23757.83,16109.31,16153.21,14532.38
935,14545.42,17554.69,13674.37,11465.96
936,10808.99,15837.57,11584.23,21357.67
937,9190.26,16087.18,17274.89,17725.11
938,11865.24,14745.68,9391.17,15315.34
939,9651.24,16972.02,11391.83,15547.58
940,15330.35,21186.62,10655.95,13299.45
941,15291.07,17223.63,18143.12,15800.7
942,11275.6,16676.53,7021.97,13366.21
943,17007.04,16400.82,10153.76,11164.28
944,7934.59,14908.54,11556.53,12536.75
945,20436.88,15975.11,4394.42,15890.94
946,14708.37,16991.07,17328.45,16115.84
947,15680.72,13509.49,13176.44,16376.78
948,10615.22,17065.89,13827.38,13082.27
949,6869.21,20472.28,9192.54,16346.06
950,7403.15,19158.41,7777.3,17326.73
951,10693.64,22144.5,14574.29,14316.08
952,16283.18,21673.97,14099.34,17277.4
953,8367.56,15042.54,15553.34,19126.92
954,15334,19525.01,12493.59,14886.84
955,15203.88,22576.62,15885.26,17817.96
956,11360.24,18396.02,13370.61,18223.58
957,16000.39,21486.37,11053.13,15716.6
958,8909.56,20200.74,8022.23,16792.37
959,9905.11,14663.46,16058.84,14484.64
960,17693.39,13173.07,11266.96,15391.31
961,9754.64,18603.02,15979.15,17225.62
962,16315.73,18661.91,9695.59,13635.47
963,21940.48,15612.21,9789.52,15251.82
964,15723.47,18282.48,9956.96,13175.57
965,12083.75,15043.01,11442.67,15323.79
966,12965.99,16983.98,9271.37,20386.63
967,17761.13,18429.66,11971.45,17663.66
968,15923.61,14940,4433.92,13592.02
969,13274.64,19124.37,13666.13,14524.8
970,14911.86,17584.39,10518.18,13874.62
971,15587.79,14380.11,10091.58,18147.31
972,15022.28,15757.67,6857.23,14279.44
973,10492.23,19191.94,21549.02,18689.22
974,14710.59,18104.43,12831.83,13379.99
975,10535.87,15927.5,12765.35,15756.43
976,9667.65,17288.68,19249.43,18642.24
977,20841.13,17527.62,18371.35,14031.88
978,12144.42,18644.76,8097.57,13836.49
979,13460.48,17424.72,8500.18,16489.33
980,14196.76,14928.58,11124.2,18800.29
981,9951.11,21003.16,15197.46,16763
982,16900,18101.77,6844.66,20442.55
983,9622.2,22668.92,21568.78,14966.62
984,6516.24,18736.1,17681.62,16581.37
985,17064.73,17552.71,9999.76,16927.58
986,14303.21,18435.92,8443.97,19656.12
987,13239.66,12239.83,9193.22,13399.2
988,13422.89,20968.18,7558.65,19286.99
989,16977.99,18668.7,9423.52,14662.46
990,18411.53,15664.65,9679.15,14107.1
991,12172.21,16257.25,9531.77,21661.3
992,13109.75,18776.2,8245.58,17179.27
993,9727.05,16891.97,16094.57,19740.52
994,10666.8,19081.4,11297.83,18592.54
995,17132.06,20402.18,24002.66,17040.14
996,11219.08,23877.99,16033.57,21434.93
997,13618.73,15708.62,12646.34,15069.5
998,12444.88,17233.73,8495.42,18351.54
999,18658.78,18434.2,6506.53,15987.65
1000,6841.31,14935.6,5965.89,18754.96
1001,15750.3,15936.33,16445.1,12677.61
1002,14582.51,16665.94,10157.29,14249.74
1003,11733.19,16900.9,11452.82,14257.71
1004,8167.38,15615.38,8652.07,15387.33
1005,12468.86,16838.93,9748.79,12477.82
1006,11959.45,15128.48,12931.18,13645.52
1007,15086.29,15606.49,11839.48,10837.95
1008,11159.32,17300.82,9500.09,15333.01
1009,12260.25,18763.35,14307.02,12321.05
1010,19700.34,16873.28,10854.1,17849.3
1011,6913.24,22583.49,10087.46,15134.98
1012,7870.49,18351.72,7495.16,12780.91
1013,9016.69,14452.21,7634.08,15997.17
1014,10633.53,22654.65,10705.79,18498.92
1015,15375.4,19280.65,17051.86,14072.44
1016,9812.59,20243.07,8641.6,17692.06
1017,9147.83,16378.16,15386.56,17115.14
1018,22259.87,18678.13,11407.72,17497.31
1019,7077.86,15213.36,7367.1,12330.42
1020,6322.64,17579.02,8005.45,14776.21
1021,7635.31,18494.03,14295.14,13811.83
1022,15044.8,19326.79,17627.68,11609.12
1023,11521.99,18904.91,12638.18,15100.91
1024,8679.47,18074.76,14765.59,17254.64
1025,10942.87,15625.43,7472.43,15126.8
1026,11092.03,17092.15,8386.47,18409.26
1027,10592.98,13881.35,8203.85,19124.4
1028,19541.42,17264.92,6304.87,15210.91
1029,10761.89,16789.27,16112.51,20106.82
1030,19569.71,23327.22,17863.98,10560.77
1031,7952.16,18057.66,19275.61,20145.74
1032,13287.47,11005.45,8649.51,14708.07
1033,12290.9,20454.32,16556.94,16025.04
1034,15663.43,20725.65,11126.41,15041.12
1035,8009.36,17422.86,10206.41,15301.28
1036,11123.77,17239.69,12754.77,17019.43
1037,19875.22,19116.84,6686.76,13991.22
1038,15579.75,16178.02,6805.06,14073.94
1039,14761.99,15947.34,15792.46,14428.16
1040,12438.64,16255.98,15580.33,10949.95
1041,16698.99,19543.98,15045.76,13083.56
1042,9524.43,20487.15,17228.09,15070.13
1043,14333.07,24231.25,8364.16,10249.4
1044,16064.17,17208.02,14070.75,17596.09
1045,15030.95,11948.53,11777.75,14481.44
1046,15175.33,17270.23,11454.17,18871.22
1047,11182.34,18800.54,9243.26,21744.1
1048,14793.85,18184.91,10908.63,14475.24
1049,9858.54,19833.07,11101.97,16547.09
1050,12268.08,15553.12,17256.43,17525.08
1051,9345.37,18258.05,16967.66,19060.58
1052,6805.57,17896.79,15838.94,16649.22
1053,6634.5,13481.66,11158.78,14583.95
1054,10474.1,17660.73,13984.5,22154.62
1055,18097.15,11652.31,12675.43,14655.59
1056,18923.48,21154.79,20609.88,14735.82
1057,9102.4,15056.77,9817.16,13031.57
1058,10753.96,15467.23,6901.37,17930.49
1059,9411.6,21530.69,15902.87,18935.22
1060,18120.24,17080.55,16182.1,16380.34
1061,9204.7,11141.05,16732.83,17471.36
1062,9852.03,12481.75,4854.8,13184.71
1063,9549.79,24493.46,5363.94,18631.81
1064,10481.38,16531.25,6162.35,13628.57
1065,13328.35,22701.6,11913.99,19647.33
1066,12069.12,14210.13,14276.8,15507.33
1067,14727.36,17747.58,13137.83,17551.97
1068,10244.92,16825.42,10089.69,13531.15
1069,22524.95,14213,14640.75,15418
1070,9094.03,24340.01,16765.47,14934.1
1071,11330.55,20241.83,7593.09,12059.86
1072,10166.53,16777.09,8847.53,16750.56
1073,13302.59,22488.64,6434.92,18103.74
1074,8718.77,16447.92,14621.93,15387.15
1075,10718.75,19874.58,12448.68,14236.05
1076,9705.46,18956.44,12991.24,15873.44
1077,8366.52,18793.85,10001.72,19008.55
1078,17665.26,15966.59,18050.47,17059.08
1079,10366.01,20746.78,8778.79,15937.59
1080,16791.43,16657.04,8431.94,17019.65
1081,12080.17,22318.86,13499.26,18639.74
1082,6996.52,18742.43,7309.64,16618.83
1083,20336.03,14959.39,9037.9,16409.34
1084,8220.5,19316.32,13930.39,19282.58
1085,9953.1,19319.65,17087.58,13533.24
1086,14322.89,15391.64,7807.01,20434.33
1087,8103.67,15780.18,12117.57,13380.25
1088,12850.93,17783.5,15852.43,13234.42
1089,8580.11,17688.33,13812.17,14790.86
1090,13069.74,16941.36,16724.15,14213.3
1091,12985.27,15915.25,12099.84,20030.82
1092,9858.25,19411.91,10849.76,13960.61
1093,10824.68,17812.92,15703.78,16409.81
1094,10750.27,13558.47,10229.82,18883.37
1095,7318.16,15121.05,9781.76,17396.32
1096,12699.66,21680.13,8573.7,13775.43
1097,11494.13,18729.45,11743.36,17573.07
1098,25778.92,21208.68,16997.77,14676.25
1099,10520.1,15367.83,14204.24,16813.18
1100,11842.2,16466.23,15471.23,10145.71
1101,11949.73,14728.15,16423.56,19113.68
1102,13109.83,15115.51,19358.06,18069.84
1103,11054.22,19351.54,15382.44,16365.83
1104,12694.78,15452.68,14123.63,14707.17
1105,13289.08,14999.19,8028.49,15294.04
1106,16409.27,22276.6,13753.59,19310.86
1107,26540.1,18215.47,11563.89,20310.87
1108,13276.05,15178.03,6549.1,16017.26
1109,11562.33,20552.53,6906.33,20726.94
1110,8894.1,17200.72,14852.18,15885.97
1111,15631.25,18978.37,16337.11,10883.61
1112,16496.79,14207.19,13932.68,12617.76
1113,11920.66,12608.58,11360.48,14441.34
1114,4396.38,14450.12,11923.92,20136.91
1115,17123.52,13364.04,12324.78,13652.28
1116,7986.1,17333.73,7616.53,15009.62
1117,11155.7,19240.87,6948.73,18774.46
1118,14116.28,17938.93,9570.3,13048.31
1119,8287.49,12066.78,17263.05,14825.67
1120,11331.85,19452.69,19221.92,17708.3
1121,11568.61,14976.52,8019.76,12494.99
1122,17699.34,17935.53,15682.02,23572.29
1123,23137.43,15566.13,13989.03,16122.18
1124,13853.37,14181.08,10146.08,16517.04
1125,12928.32,19713.54,10939.78,19144.97
1126,10438.94,13349.35,13302.35,16262.98
1127,17444.76,11167.45,10495.64,14309.88
1128,4520.02,16380.5,12226.87,15643.92
1129,10441.87,21404.17,24011.52,15949.16
1130,10802.1,17761.03,8329.82,14717.5
1131,16129.44,17169.41,4445.87,16522.11
1132,9865.79,21752.35,19676.62,16425.2
1133,10862.93,16552.25,13612.32,13933.11
1134,26312.64,15609.05,7218.17,22090.61
1135,21807.12,22462.29,19069.31,10862.32
1136,11502.92,15781.23,18573.96,18133.63
1137,12823.81,16708.17,10668.3,14025.72
1138,12149.68,13856.57,13542.89,15504.13
1139,17740.82,20145.78,13516.68,16009.08
1140,13917.97,11466.35,12532.02,18327.71
1141,6015.29,16514.4,9308.44,18261.51
1142,12684.76,17191.28,17280.39,19696.29
1143,13013.04,18241.4,15585.31,19037.58
1144,13826.31,17324.83,22354.82,21019.25
1145,15113.24,21139.11,13772.27,16984.51
1146,12195.21,17721.56,16016.46,14426.34
1147,8405.05,19231.72,13811.73,15057.66
1148,8296.81,17843.53,20703.93,20025.51
1149,20436.34,15739.35,7653.58,14251.98
1150,16261.86,16804.34,7421.73,9477
1151,13789.24,18403.15,11010.16,15767.03
1152,8421.97,21530.62,4364.52,19436.16
1153,22177.88,19237.95,14644.51,22141.31
1154,12908.86,16207.63,11915.63,16331.44
1155,8692.03,21681.4,7988.33,16707.85
